ainsielem,36.026389,14.285
ashiak,35.848889,14.516667
attard,35.889722,14.4425
bahar ic-caghaq,35.938611,14.454167
baia di san paolo,35.948333,14.400556
balzan,35.900278,14.455
bbuga,35.825833,14.526944
benghaisa,35.813056,14.538611
bezbezija,35.912222,14.408611
bidni,35.868889,14.554444
bighi,35.892222,14.525
bingemma,35.91,14.373611
birbuba,36.064167,14.198611
birchircara,35.897222,14.461111
birgu,35.892222,14.518333
bir id-deheb,35.851389,14.528056
biskra,35.966389,14.346944
borg in-nadur,35.833889,14.530278
bormla,35.885556,14.5275
bubakra,35.824722,14.478056
bugibba,35.951389,14.410556
bulebel il cbir,35.8625,14.52
buleben iz-zghir,35.870278,14.527778
bur maghtab,35.842778,14.513611
bur marrad,35.935833,14.413889
busugrilla,35.883333,14.391944
caccia,36.05,14.264444
calcara,35.889167,14.532778
casal chircop,35.842222,14.485278
casal dingli,35.861389,14.382222
casal krendi,35.834722,14.458333
casal lia,35.900556,14.446389
casal luca,35.858889,14.488611
casal micabiba,35.846111,14.467222
casal paola,35.873056,14.498889
casal qala,36.036111,14.309444
casal safi,35.833056,14.484722
casal tarxien,35.865833,14.515
casal zeitun,35.855833,14.533056
casal zurrico,35.831111,14.474167
citta notabile,35.886944,14.4025
cordin,35.8825,14.506389
corradino heights,35.882778,14.510278
curmi,35.878333,14.471944
delimara,35.824722,14.559722
dueira,35.905278,14.383611
el madliena,35.9275,14.466111
el mghatap,35.936389,14.447778
emieri,35.892222,14.365833
erba mwiezeb,35.944444,14.410556
fgura,35.870278,14.513333
fleur de lis,35.892222,14.470556
floriana,35.895833,14.508333
gargur,35.924167,14.451944
ghain clieb,35.885556,14.384722
ghain dueili,35.8775,14.513333
ghain il cbira,35.854444,14.408056
ghain il kbira,36.038611,14.239722
ghain kaiet,35.886111,14.386667
ghain tuffieha,35.925833,14.353333
ghain zeituna,35.966389,14.367222
ghajn melel,36.076111,14.239167
ghammar,36.066111,14.218333
ghammieri,35.8725,14.480833
gharb,36.06,14.208889
ghar mundu,35.849444,14.406111
ghar ram,35.872222,14.458333
ghasri,36.057778,14.226389
gnien el gbir,35.870833,14.396389
guarda mangia,35.890556,14.491667
gudia,35.849167,14.503056
gzira,35.905833,14.488056
hal baiada,35.878056,14.395833
hal duiel,35.868056,14.435833
hal far,35.816667,14.506667
hal ginwi,35.846667,14.5425
halk dieri,35.868611,14.423611
hal-lew,35.829444,14.469167
hall mula,35.870278,14.444444
hal mushi,35.875556,14.435833
hal saflieni,35.869444,14.505278
hamria,35.858889,14.423333
hamrija,35.862222,14.569444
ham rum,35.884722,14.484444
has-said,35.870833,14.543333
haz-zabbar,35.876111,14.535
haz-zebbug,35.871944,14.441111
hofret ir-rizz,35.873333,14.376667
id-dahar,35.976389,14.332778
il-brolli,35.830556,14.521389
il buierak,35.901389,14.46
il cappara,35.864444,14.568889
il-fawwara,35.840278,14.401944
il gnien nesciuf,35.924722,14.414444
il-gwejdi,35.916944,14.441389
il- gzira,35.9,14.5
il-hammieri,35.882222,14.460833
il-hamra,35.949722,14.418611
il handak,35.870833,14.468056
il-hofra,35.881944,14.544722
il kaiienza,35.833889,14.535
il-kamp tal-mellieha,35.967222,14.346667
il kattara,35.9025,14.408889
il kortin ta ghain zeituna,35.963889,14.371389
il-mahsel,35.856389,14.565
il manikata,35.94,14.353333
il-marsa,35.879167,14.495278
il-mellieha,35.956389,14.362222
il-mielah,35.924722,14.470278
il-minzel,35.86,14.532222
il misiep,35.817222,14.495278
il-mosta,35.909167,14.425556
il-palma,35.935556,14.367222
il-pergla,36.058333,14.273889
il-qasbija,35.903611,14.455556
il-wileg,35.886667,14.533889
il-wilga,36.0575,14.209444
imgiar,35.920556,14.366389
imtarfa barracks,35.893333,14.398889
in-nadur,36.037778,14.294167
in-nah-halia,35.935278,14.342778
in-naxxar,35.913611,14.443611
in-nigret,35.824444,14.468056
